token_uid,token,RT,following_punct,preceding_punct,is_punct_non_alpha,transcript_id,exclude
28568,can,285.0,False,False,False,14,0
28569,expect,333.42857142857144,False,False,False,14,0
28570,several,264.2,False,False,False,14,0
28571,weeks,396.2,False,False,False,14,0
28572,on,201.2,False,False,False,14,0
28573,the,226.0,False,False,False,14,0
28574,"trail,",415.3333333333333,False,True,True,14,1
28575,which,495.5,False,False,False,14,1
28576,will,193.5,False,False,False,14,0
28577,push,215.8,False,False,False,14,0
28578,them,214.5,False,False,False,14,0
28579,to,230.66666666666666,False,False,False,14,0
28580,the,172.5,False,False,False,14,0
28581,limits,298.0,False,False,False,14,0
28582,of,176.33333333333334,False,False,False,14,0
28583,their,183.66666666666666,False,False,False,14,0
28584,endurance.,217.5,False,True,True,14,1
28585,Polar,258.8333333333333,False,False,False,14,1
28586,"bears,",277.7142857142857,False,True,True,14,1
28587,fragile,257.0,False,False,False,14,1
28588,river-ice,443.55555555555554,False,False,True,14,1
28589,and,0.0,False,False,False,14,1
28590,temperatures,491.85714285714283,False,False,False,14,0
28591,regularly,363.55555555555554,False,False,False,14,0
28592,below,294.14285714285717,False,False,False,14,1
28593,-60C,308.9,True,False,True,14,1
28594,are,280.3333333333333,False,False,False,14,1
28595,just,234.28571428571428,False,False,False,14,0
28596,some,247.28571428571428,False,False,False,14,0
28597,of,145.33333333333334,False,False,False,14,0
28598,the,182.16666666666666,False,False,False,14,0
28599,optional,325.375,False,False,False,14,0
28600,extras,286.125,False,False,False,14,0
28601,on,217.0,False,False,False,14,0
28602,a,290.5,False,False,False,14,0
28603,tour,240.0,False,False,False,14,0
28604,itinerary,428.42857142857144,False,False,False,14,0
28605,that,311.25,False,False,False,14,0
28606,requires,400.375,False,False,False,14,0
28607,sleep,359.1111111111111,False,False,False,14,0
28608,on,185.5,False,False,False,14,0
28609,the,305.4,False,False,False,14,0
28610,move,230.66666666666666,False,False,False,14,0
28611,as,216.0,False,False,False,14,0
28612,well,228.57142857142858,False,False,False,14,0
28613,as,155.5,False,False,False,14,0
28614,hours,368.5,False,False,False,14,0
28615,spent,205.125,False,False,False,14,0
28616,massaging,261.1111111111111,False,False,False,14,0
28617,weary,467.8333333333333,False,False,False,14,0
28618,canine,251.0,False,False,False,14,0
28619,shoulders,315.55555555555554,False,False,False,14,0
28620,and,198.5,False,False,False,14,0
28621,feet.,283.625,False,True,True,14,1
28622,The,152.5,False,False,False,14,1
28623,race,496.4,False,False,False,14,0
28624,takes,305.7142857142857,False,False,False,14,0
28625,its,243.5,False,False,False,14,0
28626,name,199.57142857142858,False,False,False,14,0
28627,from,285.4,False,False,False,14,0
28628,the,173.4,False,False,False,14,0
28629,village,324.5,False,False,False,14,0
28630,of,215.25,False,False,False,14,0
28631,"Iditarod,",343.6,False,True,True,14,1
28632,one,279.75,False,False,False,14,1
28633,of,314.0,False,False,False,14,0
28634,26,529.0,False,False,True,14,1
28635,checkpoints,487.7142857142857,False,False,False,14,1
28636,along,235.5,False,False,False,14,0
28637,the,242.66666666666666,False,False,False,14,0
28638,way,168.25,False,False,False,14,0
28639,as,168.0,False,False,False,14,0
28640,competitors,330.85714285714283,False,False,False,14,0
28641,race,293.25,False,False,False,14,0
28642,from,275.6,False,False,False,14,0
28643,Anchorage,466.57142857142856,False,False,False,14,0
28644,in,208.0,False,False,False,14,0
28645,the,236.6,False,False,False,14,0
28646,east,215.16666666666666,False,False,False,14,0
28647,of,197.33333333333334,False,False,False,14,0
28648,the,154.33333333333334,False,False,False,14,0
28649,state,225.0,False,False,False,14,0
28650,to,201.57142857142858,False,False,False,14,0
28651,Nome,426.2,False,False,False,14,0
28652,in,283.0,False,False,False,14,0
28653,the,232.25,False,False,False,14,0
28654,"west,",283.25,False,True,True,14,1
28655,a,243.5,False,False,False,14,1
28656,rerun,309.42857142857144,False,False,False,14,0
28657,of,185.0,False,False,False,14,0
28658,an,195.4,False,False,False,14,0
28659,historic,312.1111111111111,False,False,False,14,0
28660,journey.,352.2857142857143,False,True,True,14,1
28661,In,244.33333333333334,False,False,False,14,1
28662,"1925,",180.25,False,True,True,14,1
28663,a,556.0,False,False,False,14,1
28664,Nome,273.3333333333333,False,False,False,14,0
28665,doctor,408.0,False,False,False,14,0
28666,wired,419.6666666666667,False,False,False,14,0
28667,Anchorage,591.8,False,False,False,14,0
28668,pleading,335.2,False,False,False,14,0
28669,for,242.0,False,False,False,14,0
28670,medicine,344.1111111111111,False,False,False,14,0
28671,for,447.4,False,False,False,14,0
28672,an,219.25,False,False,False,14,0
28673,outbreak,304.0,False,False,False,14,0
28674,of,155.0,False,False,False,14,0
28675,diptheria.,363.6666666666667,False,True,True,14,1
28676,With,196.75,False,False,False,14,1
28677,no,198.2,False,False,False,14,0
28678,other,307.0,False,False,False,14,0
28679,transport,420.25,False,False,False,14,0
28680,"available,",256.0,False,True,True,14,1
28681,teams,278.8333333333333,False,False,False,14,1
28682,of,234.33333333333334,False,False,False,14,0
28683,mushers,351.44444444444446,False,False,False,14,0
28684,transported,402.0,False,False,False,14,0
28685,the,204.5,False,False,False,14,0
28686,serum,226.8,False,False,False,14,0
28687,in,0.0,False,False,False,14,0
28688,a,320.5,False,False,False,14,0
28689,dramatic,314.8333333333333,False,False,False,14,0
28690,relay,280.6,False,False,False,14,0
28691,across,274.5,False,False,False,14,0
28692,the,173.25,False,False,False,14,0
28693,frozen,283.57142857142856,False,False,False,14,0
28694,tundra.,302.7142857142857,False,True,True,14,1
28695,The,225.75,False,False,False,14,1
28696,patient,224.71428571428572,False,False,False,14,0
28697,was,300.25,False,False,False,14,0
28698,saved,244.0,False,False,False,14,0
28699,"and,",273.25,False,True,True,14,1
28700,conveniently,449.3333333333333,False,False,False,14,1
28701,for,116.25,False,False,False,14,0
28702,the,178.66666666666666,False,False,False,14,0
28703,logo,375.0,False,False,False,14,0
28704,"writers,",416.2857142857143,False,True,True,14,1
28705,the,123.0,False,False,False,14,1
28706,legend,254.0,False,False,False,14,0
28707,was,205.25,False,False,False,14,0
28708,born.,300.8333333333333,False,True,True,14,1
28709,None,249.0,False,False,False,14,1
28710,of,351.0,False,False,False,14,0
28711,which,398.0,False,False,False,14,0
28712,explains,233.0,False,False,False,14,0
28713,"how,",141.375,False,True,True,14,1
28714,for,191.4,False,False,False,14,1
28715,the,210.5,False,False,False,14,0
28716,third,212.25,False,False,False,14,0
28717,time,208.66666666666666,False,False,False,14,0
28718,in,195.8,False,False,False,14,0
28719,14,213.42857142857142,False,False,True,14,1
28720,"years,",266.0,False,True,True,14,1
28721,a,79.0,False,False,False,14,1
28722,former,224.1,False,False,False,14,0
28723,hairdresser,240.2,False,False,False,14,0
28724,with,192.5,False,False,False,14,0
28725,a,127.0,False,False,False,14,0
28726,dysfunctional,447.25,False,False,False,14,0
28727,lung,337.8,False,False,False,14,0
28728,finds,311.6,False,False,False,14,0
28729,herself,312.1,False,False,False,14,0
28730,racing,287.75,False,False,False,14,0
28731,some,168.6,False,False,False,14,0
28732,of,255.66666666666666,False,False,False,14,0
28733,the,112.0,False,False,False,14,0
28734,hardiest,379.8,False,False,False,14,0
28735,backwoodsmen,704.7,False,False,False,14,0
28736,in,192.71428571428572,False,False,False,14,0
28737,North,125.5,False,False,False,14,0
28738,America,203.0,False,False,False,14,0
28739,across,203.625,False,False,False,14,0
28740,their,171.33333333333334,False,False,False,14,0
28741,own,207.42857142857142,False,False,False,14,0
28742,back,204.85714285714286,False,False,False,14,0
28743,yard.,153.85714285714286,False,True,True,14,1
28744,Lesley's,269.5,False,False,True,14,1
28745,first,272.42857142857144,False,False,False,14,1
28746,encounter,247.8,False,False,False,14,0
28747,with,198.42857142857142,False,False,False,14,0
28748,a,163.0,False,False,False,14,0
28749,"husky,",206.14285714285714,False,True,True,14,1
28750,Alaska's,189.57142857142858,False,False,True,14,1
28751,working,366.85714285714283,False,False,False,14,1
28752,"dog,",277.8333333333333,False,True,True,14,1
28753,was,291.3333333333333,False,False,False,14,1
28754,with,357.22222222222223,False,False,False,14,0
28755,one,240.16666666666666,False,False,False,14,0
28756,owned,299.6,False,False,False,14,0
28757,by,202.0,False,False,False,14,0
28758,a,185.8,False,False,False,14,0
28759,friend,195.125,False,False,False,14,0
28760,she,132.0,False,False,False,14,0
28761,was,208.83333333333334,False,False,False,14,0
28762,visiting,186.875,False,False,False,14,0
28763,in,238.0,False,False,False,14,0
28764,New,178.42857142857142,False,False,False,14,0
28765,York,133.33333333333334,False,False,False,14,0
28766,in,110.0,False,False,False,14,0
28767,the,292.5,False,False,False,14,0
28768,mid-Eighties.,389.0,False,True,True,14,1
28769,'In,136.0,True,False,True,14,1
28770,"England,",337.0,False,True,True,14,1
28771,we,171.66666666666666,False,False,False,14,1
28772,were,230.71428571428572,False,False,False,14,0
28773,living,248.22222222222223,False,False,False,14,0
28774,on,205.33333333333334,False,False,False,14,0
28775,a,151.0,False,False,False,14,0
28776,farm,286.8888888888889,False,False,False,14,0
28777,in,145.5,False,False,False,14,0
28778,a,309.4,False,False,False,14,0
28779,highly,271.125,False,False,False,14,0
28780,touristy,315.4,False,False,False,14,0
28781,"area,'",330.55555555555554,False,True,True,14,1
28782,she,235.0,False,False,False,14,1
28783,"explains,",252.6,False,True,True,14,1
28784,'On,56.0,True,False,True,14,1
28785,"holiday,",274.7,False,True,True,14,1
28786,we,178.0,False,False,False,14,1
28787,were,212.25,False,False,False,14,0
28788,greeted,236.625,False,False,False,14,0
28789,by,214.5,False,False,False,14,0
28790,this,219.66666666666666,False,False,False,14,0
28791,gentle,191.375,False,False,False,14,0
28792,dog,210.33333333333334,False,False,False,14,0
28793,that,170.33333333333334,False,False,False,14,0
28794,looked,249.4,False,False,False,14,0
28795,incredibly,311.3333333333333,False,False,False,14,0
28796,fierce.',324.6,False,True,True,14,1
28797,Deciding,602.6,False,False,False,14,1
28798,huskies,378.5,False,False,False,14,0
28799,were,331.85714285714283,False,False,False,14,0
28800,an,149.25,False,False,False,14,0
28801,excellent,237.33333333333334,False,False,False,14,0
28802,way,200.33333333333334,False,False,False,14,0
28803,to,257.6666666666667,False,False,False,14,0
28804,dissuade,230.8,False,False,False,14,0
28805,tourists,214.125,False,False,False,14,0
28806,from,136.66666666666666,False,False,False,14,0
28807,wandering,273.5,False,False,False,14,0
28808,up,216.66666666666666,False,False,False,14,0
28809,their,254.77777777777777,False,False,False,14,0
28810,"drive,",191.25,False,True,True,14,1
28811,Lesley,179.125,False,False,False,14,1
28812,and,173.8,False,False,False,14,0
28813,her,163.66666666666666,False,False,False,14,0
28814,"husband,",245.375,False,True,True,14,1
28815,"Roy,",217.6,False,True,True,14,1
28816,tracked,156.75,False,False,False,14,1
28817,down,215.6,False,False,False,14,0
28818,a,155.0,False,False,False,14,0
28819,breeder,236.88888888888889,False,False,False,14,0
28820,in,215.5,False,False,False,14,0
28821,Britain.,293.3333333333333,False,True,True,14,1
28822,'The,195.33333333333334,True,False,True,14,1
28823,breeder,223.33333333333334,False,False,False,14,1
28824,explained,252.0,False,False,False,14,0
28825,the,198.0,False,False,False,14,0
28826,husky,248.25,False,False,False,14,0
28827,was,151.83333333333334,False,False,False,14,0
28828,a,314.0,False,False,False,14,0
28829,working,250.4,False,False,False,14,0
28830,"dog,",156.5,False,True,True,14,1
28831,and,176.0,False,False,False,14,1
28832,only,233.16666666666666,False,False,False,14,0
28833,let,226.0,False,False,False,14,0
28834,me,271.3333333333333,False,False,False,14,0
28835,take,203.71428571428572,False,False,False,14,0
28836,one,332.0,False,False,False,14,0
28837,away,336.6,False,False,False,14,0
28838,on,277.5,False,False,False,14,0
28839,condition,325.57142857142856,False,False,False,14,0
28840,that,208.5,False,False,False,14,0
28841,I,195.0,False,False,False,14,0
28842,worked,353.77777777777777,False,False,False,14,0
28843,it.,175.83333333333334,False,True,True,14,1
28844,Three,225.66666666666666,False,False,False,14,1
28845,times,187.75,False,False,False,14,0
28846,a,178.75,False,False,False,14,0
28847,"week,",198.88888888888889,False,True,True,14,1
28848,I,158.0,False,False,False,14,1
28849,would,175.42857142857142,False,False,False,14,0
28850,drive,246.22222222222223,False,False,False,14,0
28851,to,299.3333333333333,False,False,False,14,0
28852,the,213.0,False,False,False,14,0
28853,outskirts,264.9,False,False,False,14,0
28854,of,293.3333333333333,False,False,False,14,0
28855,Leeds,261.25,False,False,False,14,0
28856,and,224.25,False,False,False,14,0
28857,run,211.33333333333334,False,False,False,14,0
28858,the,217.4,False,False,False,14,0
28859,dog,222.28571428571428,False,False,False,14,0
28860,with,204.33333333333334,False,False,False,14,0
28861,a,201.0,False,False,False,14,0
28862,team,349.8,False,False,False,14,0
28863,behind,311.25,False,False,False,14,0
28864,a,170.0,False,False,False,14,0
28865,cart.',332.5,False,True,True,14,1
28866,The,171.0,False,False,False,14,1
28867,Monks',284.875,False,True,True,14,1
28868,obsession,337.8888888888889,False,False,False,14,1
28869,with,286.0,False,False,False,14,0
28870,the,196.4,False,False,False,14,0
28871,highly,261.0,False,False,False,14,0
28872,intelligent,295.3333333333333,False,False,False,14,0
28873,breed,141.0,False,False,False,14,0
28874,saw,0.0,False,False,False,14,0
28875,their,311.0,False,False,False,14,0
28876,canine,220.375,False,False,False,14,0
28877,family,224.33333333333334,False,False,False,14,0
28878,swell,276.5,False,False,False,14,0
28879,to,167.33333333333334,False,False,False,14,0
28880,20,279.14285714285717,False,False,True,14,1
28881,and,231.0,False,False,False,14,1
28882,eventually,306.1111111111111,False,False,False,14,0
28883,led,240.0,False,False,False,14,0
28884,them,264.375,False,False,False,14,0
28885,to,367.5,False,False,False,14,0
28886,Alaska,202.875,False,False,False,14,0
28887,"and,",274.2,False,True,True,14,1
28888,via,187.85714285714286,False,False,False,14,1
28889,smaller,192.0,False,False,False,14,0
28890,qualifying,231.85714285714286,False,False,False,14,0
28891,"races,",268.6,False,True,True,14,1
28892,to,293.5,False,False,False,14,1
28893,Lesley's,309.1,False,False,True,14,1
28894,first,265.0,False,False,False,14,1
28895,Iditarod,374.375,False,False,False,14,0
28896,in,207.2,False,False,False,14,0
28897,1988.,316.4,False,True,True,14,1
28898,'I,188.0,True,False,True,14,1
28899,was,187.25,False,False,False,14,1
28900,a,158.5,False,False,False,14,0
28901,total,298.0,False,False,False,14,0
28902,rookie,252.0,False,False,False,14,0
28903,and,188.0,False,False,False,14,0
28904,was,231.66666666666666,False,False,False,14,0
28905,pretty,234.55555555555554,False,False,False,14,0
28906,overwhelmed,327.1111111111111,False,False,False,14,0
28907,by,249.0,False,False,False,14,0
28908,the,199.0,False,False,False,14,0
28909,whole,211.66666666666666,False,False,False,14,0
28910,"thing,'",246.85714285714286,False,True,True,14,1
28911,she,182.0,False,False,False,14,1
28912,says.,363.0,False,True,True,14,1
28913,'I,210.0,True,False,True,14,1
28914,had,219.75,False,False,False,14,1
28915,one,241.33333333333334,False,False,False,14,0
28916,absolute,290.55555555555554,False,False,False,14,0
28917,"dread,",187.375,False,True,True,14,1
28918,that,320.25,False,False,False,14,1
28919,I'd,243.375,False,False,True,14,1
28920,finish,249.66666666666666,False,False,False,14,1
28921,last,228.71428571428572,False,False,False,14,0
28922,and,193.14285714285714,False,False,False,14,0
28923,be,268.6666666666667,False,False,False,14,0
28924,out,249.66666666666666,False,False,False,14,0
28925,there,187.5,False,False,False,14,0
28926,in,173.33333333333334,False,False,False,14,0
28927,the,183.66666666666666,False,False,False,14,0
28928,wilderness,206.33333333333334,False,False,False,14,0
28929,all,185.28571428571428,False,False,False,14,0
28930,on,136.25,False,False,False,14,0
28931,my,0.0,False,False,False,14,0
28932,own.',292.3333333333333,False,True,True,14,1
28933,Which,187.5,False,False,False,14,1
28934,is,190.16666666666666,False,False,False,14,0
28935,precisely,178.66666666666666,False,False,False,14,0
28936,what,231.28571428571428,False,False,False,14,0
28937,happened.,250.7,False,True,True,14,1
28938,Nineteen,311.9,False,False,False,14,1
28939,days,140.8,False,False,False,14,0
28940,after,226.0,False,False,False,14,0
28941,leaving,249.44444444444446,False,False,False,14,0
28942,"Anchorage,",244.75,False,True,True,14,1
28943,having,217.5,False,False,False,14,1
28944,struggled,278.0,False,False,False,14,0
28945,to,142.0,False,False,False,14,0
28946,cope,206.77777777777777,False,False,False,14,0
28947,with,119.5,False,False,False,14,0
28948,the,203.83333333333334,False,False,False,14,0
28949,pace,199.66666666666666,False,False,False,14,0
28950,and,167.66666666666666,False,False,False,14,0
28951,physical,315.4,False,False,False,14,0
28952,demands,187.375,False,False,False,14,0
28953,of,135.0,False,False,False,14,0
28954,the,154.2,False,False,False,14,0
28955,"race,",191.0,False,True,True,14,1
28956,Lesley,184.44444444444446,False,False,False,14,1
28957,crossed,190.0,False,False,False,14,0
28958,the,227.5,False,False,False,14,0
28959,finish,219.4,False,False,False,14,0
28960,line,196.75,False,False,False,14,0
28961,to,185.33333333333334,False,False,False,14,0
28962,claim,304.55555555555554,False,False,False,14,0
28963,the,177.0,False,False,False,14,0
28964,Red,273.375,False,False,False,14,0
28965,"Lantern,",356.2,False,True,True,14,1
28966,the,356.0,False,False,False,14,1
28967,wooden,255.7,False,False,False,14,0
28968,spoon.,212.8,False,True,True,14,1
28969,'I,164.0,True,False,True,14,1
28970,was,199.0,False,False,False,14,1
28971,devastated,159.0,False,False,False,14,0
28972,to,342.0,False,False,False,14,0
28973,finish,278.57142857142856,False,False,False,14,0
28974,so,178.0,False,False,False,14,0
28975,far,302.8333333333333,False,False,False,14,0
28976,back,191.2,False,False,False,14,0
28977,and,306.0,False,False,False,14,0
28978,I,202.4,False,False,False,14,0
28979,loathe,278.57142857142856,False,False,False,14,0
28980,talking,287.5,False,False,False,14,0
28981,about,215.625,False,False,False,14,0
28982,getting,322.77777777777777,False,False,False,14,0
28983,the,160.25,False,False,False,14,0
28984,Red,279.875,False,False,False,14,0
28985,Lantern.,258.375,False,True,True,14,1
28986,But,273.5,False,False,False,14,1
28987,with,220.28571428571428,False,False,False,14,0
28988,hindsight,333.44444444444446,False,False,False,14,0
28989,it,205.0,False,False,False,14,0
28990,was,194.33333333333334,False,False,False,14,0
28991,the,180.66666666666666,False,False,False,14,0
28992,best,172.0,False,False,False,14,0
28993,thing,146.25,False,False,False,14,0
28994,that,228.0,False,False,False,14,0
28995,could,161.85714285714286,False,False,False,14,0
28996,have,207.2,False,False,False,14,0
28997,"happened,",133.14285714285714,False,True,True,14,1
28998,because,216.83333333333334,False,False,False,14,1
28999,now,178.5,False,False,False,14,0
29000,on,209.8,False,False,False,14,0
29001,the,276.8,False,False,False,14,0
29002,"trail,",203.85714285714286,False,True,True,14,1
29003,there,199.33333333333334,False,False,False,14,1
29004,are,228.0,False,False,False,14,0
29005,very,183.42857142857142,False,False,False,14,0
29006,few,185.0,False,False,False,14,0
29007,things,177.3,False,False,False,14,0
29008,that,208.0,False,False,False,14,0
29009,phase,265.8888888888889,False,False,False,14,0
29010,me.',119.66666666666667,False,True,True,14,1
29011,Her,187.4,False,False,False,14,1
29012,disappointment,200.14285714285714,False,False,False,14,0
29013,over,174.0,False,False,False,14,0
29014,her,286.0,False,False,False,14,0
29015,1988,278.0,False,False,True,14,1
29016,placing,284.3,False,False,False,14,1
29017,emphasises,363.1111111111111,False,False,False,14,0
29018,the,204.66666666666666,False,False,False,14,0
29019,fiercely,289.3,False,False,False,14,0
29020,competitive,292.0,False,False,False,14,0
29021,nature,182.5,False,False,False,14,0
29022,of,485.0,False,False,False,14,0
29023,the,264.5,False,False,False,14,0
29024,event.,230.25,False,True,True,14,1
29025,Lesley's,210.33333333333334,False,False,True,14,1
29026,next,242.0,False,False,False,14,1
29027,outing,325.85714285714283,False,False,False,14,0
29028,was,242.16666666666666,False,False,False,14,0
29029,in,166.5,False,False,False,14,0
29030,"1990,",256.3,False,True,True,14,1
29031,when,211.2,False,False,False,14,1
29032,she,221.8,False,False,False,14,0
29033,was,196.5,False,False,False,14,0
29034,forced,251.42857142857142,False,False,False,14,0
29035,to,141.25,False,False,False,14,0
29036,scratch,267.875,False,False,False,14,0
29037,after,624.3333333333334,False,False,False,14,0
29038,her,212.5,False,False,False,14,0
29039,sled,176.4,False,False,False,14,0
29040,and,212.0,False,False,False,14,0
29041,team,228.8,False,False,False,14,0
29042,went,246.85714285714286,False,False,False,14,0
29043,through,278.1666666666667,False,False,False,14,0
29044,thin,174.0,False,False,False,14,0
29045,ice,196.2,False,False,False,14,0
29046,attempting,369.125,False,False,False,14,0
29047,a,182.5,False,False,False,14,0
29048,river,214.75,False,False,False,14,0
29049,crossing.,248.125,False,True,True,14,1
29050,'The,295.6666666666667,True,False,True,14,1
29051,water,224.44444444444446,False,False,False,14,1
29052,was,165.4,False,False,False,14,0
29053,only,277.25,False,False,False,14,0
29054,thigh,325.0,False,False,False,14,0
29055,"deep,",278.14285714285717,False,True,True,14,1
29056,but,276.6666666666667,False,False,False,14,1
29057,my,190.0,False,False,False,14,0
29058,sled,198.88888888888889,False,False,False,14,0
29059,sank,198.375,False,False,False,14,0
29060,and,174.0,False,False,False,14,0
29061,the,189.57142857142858,False,False,False,14,0
29062,dogs,155.14285714285714,False,False,False,14,0
29063,were,185.8,False,False,False,14,0
29064,in,176.33333333333334,False,False,False,14,0
29065,the,183.25,False,False,False,14,0
29066,"water,",168.5,False,True,True,14,1
29067,getting,188.75,False,False,False,14,1
29068,tangled,201.0,False,False,False,14,0
29069,up,159.33333333333334,False,False,False,14,0
29070,in,205.5,False,False,False,14,0
29071,their,222.625,False,False,False,14,0
29072,gang,246.85714285714286,False,False,False,14,0
29073,lines.,284.75,False,True,True,14,1
29074,The,377.5,False,False,False,14,1
29075,problem,304.2,False,False,False,14,0
29076,was,267.0,False,False,False,14,0
29077,compounded,298.1111111111111,False,False,False,14,0
29078,by,179.75,False,False,False,14,0
29079,the,168.16666666666666,False,False,False,14,0
29080,following,366.3333333333333,False,False,False,14,0
29081,"teams,",205.28571428571428,False,True,True,14,1
29082,who,197.0,False,False,False,14,1
29083,were,317.42857142857144,False,False,False,14,0
29084,jumping,287.625,False,False,False,14,0
29085,over,146.875,False,False,False,14,0
29086,us,226.5,False,False,False,14,0
29087,to,151.66666666666666,False,False,False,14,0
29088,get,183.16666666666666,False,False,False,14,0
29089,across,164.55555555555554,False,False,False,14,0
29090,and,161.25,False,False,False,14,0
29091,were,217.0,False,False,False,14,0
29092,getting,241.875,False,False,False,14,0
29093,tangled,224.8,False,False,False,14,0
29094,themselves.',271.25,False,True,True,14,1
29095,While,255.5,False,False,False,14,1
29096,Lesley,252.625,False,False,False,14,0
29097,insists,319.22222222222223,False,False,False,14,0
29098,there,261.75,False,False,False,14,0
29099,is,265.5,False,False,False,14,0
29100,camaraderie,432.0,False,False,False,14,0
29101,between,293.5,False,False,False,14,0
29102,the,160.5,False,False,False,14,0
29103,"mushers,",254.0,False,True,True,14,1
29104,competitors,276.1666666666667,False,False,False,14,1
29105,will,246.75,False,False,False,14,0
29106,only,249.83333333333334,False,False,False,14,0
29107,come,289.1666666666667,False,False,False,14,0
29108,to,170.0,False,False,False,14,0
29109,another's,243.22222222222223,False,False,True,14,1
29110,aid,216.2,False,False,False,14,1
29111,if,238.5,False,False,False,14,0
29112,a,202.0,False,False,False,14,0
29113,situation,258.0,False,False,False,14,0
29114,is,302.5,False,False,False,14,0
29115,life-threatening.,632.4444444444445,False,True,True,14,1
29116,Given,242.625,False,False,False,14,1
29117,that,245.5,False,False,False,14,0
29118,leading,277.0,False,False,False,14,0
29119,racers,289.7,False,False,False,14,0
29120,have,216.33333333333334,False,False,False,14,0
29121,also,284.0,False,False,False,14,0
29122,been,208.0,False,False,False,14,0
29123,known,191.42857142857142,False,False,False,14,0
29124,to,193.0,False,False,False,14,0
29125,confuse,279.2,False,False,False,14,0
29126,the,197.66666666666666,False,False,False,14,0
29127,chasing,356.4,False,False,False,14,0
29128,pack,304.7142857142857,False,False,False,14,0
29129,by,218.42857142857142,False,False,False,14,0
29130,removing,207.25,False,False,False,14,0
29131,trail,248.16666666666666,False,False,False,14,0
29132,markers,403.77777777777777,False,False,False,14,0
29133,as,194.25,False,False,False,14,0
29134,they,304.0,False,False,False,14,0
29135,"pass,",286.0,False,True,True,14,1
29136,this,271.2,False,False,False,14,1
29137,clearly,270.22222222222223,False,False,False,14,0
29138,isn't,194.875,False,False,True,14,1
29139,the,174.25,False,False,False,14,1
29140,London,225.33333333333334,False,False,False,14,0
29141,Marathon.,284.44444444444446,False,True,True,14,1
29142,But,156.5,False,False,False,14,1
29143,then,377.85714285714283,False,False,False,14,1
29144,"$50,000",467.55555555555554,True,False,True,14,1
29145,"(�35,000)",417.4,True,True,True,14,1
29146,in,162.0,False,False,False,14,1
29147,prize,311.6666666666667,False,False,False,14,0
29148,money,174.875,False,False,False,14,0
29149,is,203.66666666666666,False,False,False,14,0
29150,a,306.0,False,False,False,14,0
29151,hefty,282.4,False,False,False,14,0
29152,sum,238.71428571428572,False,False,False,14,0
29153,in,228.33333333333334,False,False,False,14,0
29154,outback,323.1111111111111,False,False,False,14,0
29155,Alaska.,233.22222222222223,False,True,True,14,1
29156,And,126.0,False,False,False,14,1
29157,bearing,262.6,False,False,False,14,0
29158,in,166.0,False,False,False,14,0
29159,mind,207.33333333333334,False,False,False,14,0
29160,that,176.8,False,False,False,14,0
29161,only,283.6666666666667,False,False,False,14,0
29162,four,297.5,False,False,False,14,0
29163,of,233.0,False,False,False,14,0
29164,this,385.3333333333333,False,False,False,14,0
29165,year's,251.33333333333334,False,False,True,14,1
29166,field,317.25,False,False,False,14,1
29167,are,261.6666666666667,False,False,False,14,0
29168,of,249.0,False,False,False,14,0
29169,Alaskan,278.44444444444446,False,False,False,14,0
29170,"descent,",309.875,False,True,True,14,1
29171,"$50,000,",367.5,True,True,True,14,1
29172,it,0.0,False,False,False,14,1
29173,"seems,",197.71428571428572,False,True,True,14,1
29174,is,150.0,False,False,False,14,1
29175,a,225.0,False,False,False,14,0
29176,lot,172.5,False,False,False,14,0
29177,money,281.0,False,False,False,14,0
29178,everywhere,292.125,False,False,False,14,0
29179,else.,196.2,False,True,True,14,1
29180,The,245.0,False,False,False,14,1
29181,Iditarod,628.5,False,False,False,14,0
29182,was,556.0,False,False,False,14,0
29183,first,338.42857142857144,False,False,False,14,0
29184,raced,332.0,False,False,False,14,0
29185,competitively,492.44444444444446,False,False,False,14,0
29186,in,237.66666666666666,False,False,False,14,0
29187,"1974,",426.0,False,True,True,14,1
29188,when,251.83333333333334,False,False,False,14,1
29189,it,156.8,False,False,False,14,0
29190,was,257.8333333333333,False,False,False,14,0
29191,won,216.5,False,False,False,14,0
29192,by,188.75,False,False,False,14,0
29193,Dick,217.11111111111111,False,False,False,14,0
29194,Wilmarth,331.3,False,False,False,14,0
29195,in,166.5,False,False,False,14,0
29196,20,367.5,False,False,True,14,1
29197,days.,248.75,False,True,True,14,1
29198,Around,242.3,False,False,False,14,1
29199,a,0.0,False,False,False,14,0
29200,dozen,203.0,False,False,False,14,0
29201,dogs,176.85714285714286,False,False,False,14,0
29202,died,370.2,False,False,False,14,0
29203,through,382.6,False,False,False,14,0
29204,"exhaustion,",333.8,False,True,True,14,1
29205,the,219.0,False,False,False,14,1
29206,result,334.8888888888889,False,False,False,14,0
29207,of,131.33333333333334,False,False,False,14,0
29208,poor,272.375,False,False,False,14,0
29209,nutrition.,380.3,False,True,True,14,1
29210,Races,293.44444444444446,False,False,False,14,1
29211,since,362.8,False,False,False,14,0
29212,have,211.0,False,False,False,14,0
29213,had,198.0,False,False,False,14,0
29214,huge,229.0,False,False,False,14,0
29215,teams,260.85714285714283,False,False,False,14,0
29216,of,225.75,False,False,False,14,0
29217,"vets,",225.44444444444446,False,True,True,14,1
29218,and,203.66666666666666,False,False,False,14,1
29219,the,187.25,False,False,False,14,0
29220,death,245.5,False,False,False,14,0
