index,token_uid,token,RT,transcript_id,exclude
6028,60827,mom's,306.098765432099,1,1
6029,60828,idea,293.55,1,1
6030,60829,would,306.444444444444,1,0
6031,60830,not,330.109756097561,1,1
6032,60831,"succeed,",335.341463414634,1,1
6033,60832,but,320.58024691358,1,1
6034,60833,then,340.123456790123,1,0
6035,60834,she,293.646341463415,1,0
6036,60835,had,303.469135802469,1,0
6037,60836,an,287.634146341463,1,0
6038,60837,idea,283.654320987654,1,0
6039,60838,of,290.2125,1,0
6040,60839,her,323.6875,1,1
6041,60840,own.,333.544303797468,1,1
6042,60841,'I've,322.8125,1,1
6043,60842,got,297.85,1,1
6044,60843,a,312.925925925926,1,0
6045,60844,magnifying,330.086419753086,1,1
6046,60845,"glass,'",327.345679012346,1,1
6047,60846,Abby,333.987654320988,1,1
6048,60847,suddenly,317.890243902439,1,0
6049,60848,remembered,336.2875,1,0
6050,60849,and,325.740740740741,1,0
6051,60850,rushed,322.123456790123,1,0
6052,60851,off,293.617283950617,1,0
6053,60852,to,296.506172839506,1,0
6054,60853,find,295.938271604938,1,1
6055,60854,it.,295.878048780488,1,1
6056,60855,On,287.621951219512,1,1
6057,60856,the,293.185185185185,1,0
6058,60857,floor,289.469135802469,1,0
6059,60858,beside,321.024691358025,1,0
6060,60859,each,317.9375,1,0
6061,60860,other,310.691358024691,1,0
6062,60861,they,295.111111111111,1,1
6063,60862,"sat,",298.560975609756,1,1
6064,60863,shuffling,319.407407407407,1,1
6065,60864,around,303.925925925926,1,0
6066,60865,the,299.666666666667,1,1
6067,60866,"tank,",317.197530864198,1,1
6068,60867,looking,313.395061728395,1,1
6069,60868,all,304.987654320988,1,0
6070,60869,over,287.6625,1,0
6071,60870,the,285.25,1,0
6072,60871,place,279.6,1,0
6073,60872,and,274.675,1,0
6074,60873,peering,293.875,1,0
6075,60874,into,321.938271604938,1,0
6076,60875,the,292.4375,1,0
6077,60876,corners,295.975308641975,1,0
6078,60877,among,291.625,1,0
6079,60878,the,294.7875,1,0
6080,60879,big,314.2375,1,0
6081,60880,pebbles,290.197530864198,1,0
6082,60881,and,295.345679012346,1,0
6083,60882,the,294.30487804878,1,0
6084,60883,pond,288.890243902439,1,1
6085,60884,weed.,324.939024390244,1,1
6086,60885,Abby,342.048780487805,1,1
6087,60886,tried,321.670731707317,1,0
6088,60887,to,289.792682926829,1,1
6089,60888,"imagine,",289.135802469136,1,1
6090,60889,if,279.506172839506,1,1
6091,60890,she,290.567901234568,1,0
6092,60891,were,282.987654320988,1,1
6093,60892,"Sticky,",292.987804878049,1,1
6094,60893,a,289.975,1,1
6095,60894,little,302.548780487805,1,0
6096,60895,water,306.951219512195,1,1
6097,60896,"snail,",298.207317073171,1,1
6098,60897,where,297.719512195122,1,1
6099,60898,would,278.012195121951,1,0
6100,60899,she,300.69512195122,1,0
6101,60900,hide,275.853658536585,1,1
6102,60901,out?,310.121951219512,1,1
6103,60902,At,329.542168674699,1,1
6104,60903,one,292.024096385542,1,0
6105,60904,point,294.585365853659,1,0
6106,60905,she,282.317073170732,1,0
6107,60906,thought,281.231707317073,1,0
6108,60907,she,276.878048780488,1,0
6109,60908,saw,291.878048780488,1,1
6110,60909,"him,",311.621951219512,1,1
6111,60910,but,292.691358024691,1,1
6112,60911,it,276.876543209877,1,1
6113,60912,wasn't,290.358024691358,1,1
6114,60913,the,312.111111111111,1,1
6115,60914,water,340.125,1,1
6116,60915,snail.,350.151898734177,1,1
6117,60916,It,295.35,1,1
6118,60917,was,268.777777777778,1,0
6119,60918,a,270.172839506173,1,0
6120,60919,large,278.259259259259,1,0
6121,60920,speck,299.204819277108,1,0
6122,60921,of,286.439024390244,1,0
6123,60922,dust,324.308641975309,1,0
6124,60923,that,294.109756097561,1,0
6125,60924,was,309.69512195122,1,0
6126,60925,deceptively,369.621951219512,1,0
6127,60926,bobbing,336.292682926829,1,0
6128,60927,around,310.329268292683,1,0
6129,60928,in,298.670731707317,1,0
6130,60929,the,279.160493827161,1,0
6131,60930,water,268.292682926829,1,0
6132,60931,like,290.061728395062,1,0
6133,60932,a,277.292682926829,1,0
6134,60933,live,291.634146341463,1,1
6135,60934,animal.,363.939024390244,1,1
6136,60935,They,317.41975308642,1,1
6137,60936,were,277.90243902439,1,0
6138,60937,ready,270.841463414634,1,0
6139,60938,to,289.69512195122,1,0
6140,60939,call,276.414634146341,1,0
6141,60940,it,262.268292682927,1,1
6142,60941,"quits,",278.268292682927,1,1
6143,60942,when,278.365853658537,1,1
6144,60943,suddenly,302.585365853659,1,0
6145,60944,Mom,314.463414634146,1,1
6146,60945,"cried,",297.024390243902,1,1
6147,60946,'Ah,323.963414634146,1,1
6148,60947,ha!',330.890243902439,1,1
6149,60948,Tucked,319.40243902439,1,1
6150,60949,in,306.987804878049,1,0
6151,60950,a,297.707317073171,1,0
6152,60951,curve,323.024390243902,1,0
6153,60952,of,299.158536585366,1,0
6154,60953,the,365.951219512195,1,1
6155,60954,"archway,",399.292682926829,1,1
6156,60955,perfectly,366.074074074074,1,1
6157,60956,hidden,333.134146341463,1,0
6158,60957,against,321.280487804878,1,0
6159,60958,a,309.378048780488,1,0
6160,60959,pitch,314.073170731707,1,0
6161,60960,dark,325.085365853659,1,1
6162,60961,"stone,",347.753086419753,1,1
6163,60962,sat,332.349397590361,1,1
6164,60963,Mr.,316.024096385542,1,1
6165,60964,"Sticky,",329.0,1,1
6166,60965,safe,299.012195121951,1,1
6167,60966,and,294.256097560976,1,1
6168,60967,sound.,308.121951219512,1,1
6169,60968,"'You,",292.073170731707,1,1
6170,60969,I,346.395061728395,1,1
6171,60970,can,394.170731707317,1,0
6172,60971,always,339.573170731707,1,0
6173,60972,count,354.719512195122,1,1
6174,60973,"on,'",407.012345679012,1,1
6175,60974,Abby,378.175,1,1
6176,60975,said,318.75,1,0
6177,60976,to,337.716049382716,1,0
6178,60977,her,306.6875,1,1
6179,60978,"mom,",337.4875,1,1
6180,60979,with,301.7625,1,1
6181,60980,relief.,329.987654320988,1,1
6182,60981,Then,335.85,1,1
6183,60982,she,300.8,1,0
6184,60983,noticed,301.8,1,0
6185,60984,another,309.825,1,0
6186,60985,water,296.8,1,0
6187,60986,snail,308.7625,1,0
6188,60987,was,303.7625,1,0
6189,60988,right,308.85,1,0
6190,60989,next,311.177215189873,1,0
6191,60990,to,321.9,1,0
6192,60991,Sticky,350.73417721519,1,0
6193,60992,and,327.55,1,0
6194,60993,asked,310.2125,1,0
6195,60994,where,303.9375,1,0
6196,60995,this,294.354430379747,1,0
6197,60996,new,299.924050632911,1,0
6198,60997,addition,326.6125,1,0
6199,60998,to,316.675,1,0
6200,60999,the,293.987341772152,1,0
6201,61000,family,279.051282051282,1,0
6202,61001,could,286.166666666667,1,0
6203,61002,have,298.151898734177,1,0
6204,61003,come,290.820512820513,1,1
6205,61004,from.,322.410256410256,1,1
6206,61005,'I'm,318.253164556962,1,1
6207,61006,beginning,319.772151898734,1,1
6208,61007,to,317.417721518987,1,0
6209,61008,suspect,297.0,1,0
6210,61009,the,290.0,1,0
6211,61010,pond,309.9,1,0
6212,61011,weed,328.3125,1,0
6213,61012,is,333.475,1,1
6214,61013,"guilty,",400.814814814815,1,1
6215,61014,don't,368.555555555556,1,1
6216,61015,you,347.101265822785,1,1
6217,61016,think?',372.475,1,1
6218,61017,replied,363.822784810127,1,1
6219,61018,Mom.,358.2375,1,1
6220,61019,They,338.6625,1,1
6221,61020,both,299.9,1,0
6222,61021,laughed,307.721518987342,1,0
6223,61022,and,306.975,1,0
6224,61023,climbed,322.384615384615,1,0
6225,61024,into,312.2875,1,1
6226,61025,Abby's,301.35,1,1
6227,61026,bed,310.1,1,1
6228,61027,together,329.873417721519,1,1
6229,61028,"and,",321.1,1,1
6230,61029,though,315.35,1,1
6231,61030,it,289.5875,1,0
6232,61031,was,339.3875,1,1
6233,61032,"cozy,",312.3375,1,1
6234,61033,it,294.8875,1,1
6235,61034,was,280.4625,1,0
6236,61035,a,283.65,1,0
6237,61036,bit,273.3625,1,0
6238,61037,of,264.73417721519,1,0
6239,61038,a,281.525,1,1
6240,61039,squeeze.,359.594936708861,1,1
6241,61040,'Budge,349.493670886076,1,1
6242,61041,"up,'",393.79746835443,1,1
6243,61042,Mom,357.772151898734,1,1
6244,61043,"said,",333.341772151899,1,1
6245,61044,giving,315.269230769231,1,1
6246,61045,Abby,292.871794871795,1,0
6247,61046,a,280.48717948718,1,0
6248,61047,push,287.825,1,0
6249,61048,with,285.481481481481,1,0
6250,61049,her,284.05,1,1
6251,61050,bottom.,333.85,1,1
6252,61051,'I,356.4125,1,1
6253,61052,can't,347.8875,1,1
6254,61053,because,331.62962962963,1,1
6255,61054,I'm,344.703703703704,1,1
6256,61055,already,296.617283950617,1,1
6257,61056,on,292.425,1,0
6258,61057,the,278.417721518987,1,1
6259,61058,edge.',329.5875,1,1
6260,61059,'Good,358.925925925926,1,1
6261,61060,"heavens,",321.9,1,1
6262,61061,you've,319.55,1,1
6263,61062,grown,323.2875,1,1
6264,61063,then.,335.2875,1,1
6265,61064,When,390.45,1,1
6266,61065,did,329.62962962963,1,0
6267,61066,that,310.086419753086,1,1
6268,61067,happen?,315.641975308642,1,1
6269,61068,You,310.320987654321,1,1
6270,61069,could've,339.8,1,1
6271,61070,put,300.308641975309,1,1
6272,61071,an,344.604938271605,1,0
6273,61072,elephant,317.851851851852,1,0
6274,61073,in,308.58024691358,1,0
6275,61074,here,303.259259259259,1,0
6276,61075,last,308.543209876543,1,0
6277,61076,time,306.234567901235,1,0
6278,61077,we,297.456790123457,1,0
6279,61078,did,290.62962962963,1,1
6280,61079,this.,336.123456790123,1,1
6281,61080,Before,313.913580246914,1,1
6282,61081,I,310.567901234568,1,0
6283,61082,know,326.271604938272,1,1
6284,61083,"it,",296.9,1,1
6285,61084,you'll,302.296296296296,1,1
6286,61085,be,284.7875,1,1
6287,61086,all,283.45,1,0
6288,61087,grown,301.036585365854,1,1
6289,61088,up.',297.19512195122,1,1
6290,61089,On,318.085365853659,1,1
6291,61090,her,316.451219512195,1,1
6292,61091,mom's,305.839506172839,1,1
6293,61092,chest,305.036585365854,1,1
6294,61093,Abby,314.771084337349,1,0
6295,61094,then,328.289156626506,1,0
6296,61095,put,311.301204819277,1,0
6297,61096,her,324.22619047619,1,0
6298,61097,head,333.411764705882,1,0
6299,61098,and,445.729411764706,1,1
6300,61099,smiled.,836.012658227848,1,1
6301,70001,The,402.4375,1,1
6302,70002,text,380.670886075949,1,0
6303,70003,message,403.871794871795,1,0
6304,70004,said,371.126582278481,1,0
6305,70005,that,360.538461538462,1,0
6306,70006,Lucy,400.766233766234,1,0
6307,70007,Josephs,501.177215189873,1,0
6308,70008,was,387.794871794872,1,0
6309,70009,a,419.961538461538,1,1
6310,70010,failure.,460.52,1,1
6311,70011,It,374.539473684211,1,1
6312,70012,said,373.974025974026,1,0
6313,70013,she,328.623376623377,1,0
6314,70014,was,367.467532467532,1,1
6315,70015,"ugly,",376.421052631579,1,1
6316,70016,had,385.013333333333,1,1
6317,70017,no,340.189189189189,1,0
6318,70018,style,350.666666666667,1,0
6319,70019,and,364.934210526316,1,0
6320,70020,the,366.855263157895,1,0
6321,70021,world,355.789473684211,1,0
6322,70022,hated,360.189189189189,1,1
6323,70023,her.,370.802631578947,1,1
6324,70024,At,358.333333333333,1,1
6325,70025,least,339.644736842105,1,0
6326,70026,that,350.868421052632,1,0
6327,70027,was,310.473684210526,1,0
6328,70028,what,330.263157894737,1,0
6329,70029,it,337.868421052632,1,0
6330,70030,said,307.736842105263,1,0
6331,70031,to,362.426666666667,1,1
6332,70032,Lucy.,399.078947368421,1,1
6333,70033,It,346.789473684211,1,1
6334,70034,said,361.684210526316,1,0
6335,70035,that,349.342105263158,1,0
6336,70036,and,387.118421052632,1,0
6337,70037,a,376.881578947368,1,0
6338,70038,whole,322.893333333333,1,0
6339,70039,lot,323.710526315789,1,0
6340,70040,more,339.552631578947,1,0
6341,70041,that,338.460526315789,1,0
6342,70042,she,315.447368421053,1,0
6343,70043,was,365.381578947368,1,0
6344,70044,struggling,352.171052631579,1,0
6345,70045,to,380.381578947368,1,1
6346,70046,understand.,400.184210526316,1,1
6347,70047,The,374.933333333333,1,1
6348,70048,actual,367.328947368421,1,0
6349,70049,text,334.407894736842,1,0
6350,70050,of,339.960526315789,1,0
6351,70051,the,356.986842105263,1,0
6352,70052,note,364.558441558442,1,0
6353,70053,said,342.776315789474,1,0
6354,70054,that,384.671052631579,1,0
6355,70055,Lucy,357.223684210526,1,0
6356,70056,better,349.72,1,0
6357,70057,not,353.026315789474,1,0
6358,70058,show,341.486842105263,1,0
6359,70059,up,344.756756756757,1,0
6360,70060,at,337.671052631579,1,0
6361,70061,the,339.276315789474,1,0
6362,70062,party,361.364864864865,1,1
6363,70063,"tonight,",404.733333333333,1,1
6364,70064,because,361.907894736842,1,1
6365,70065,it,338.223684210526,1,0
6366,70066,was,321.276315789474,1,0
6367,70067,going,321.894736842105,1,0
6368,70068,to,300.434210526316,1,0
6369,70069,be,331.893333333333,1,0
6370,70070,bad,398.644736842105,1,0
6371,70071,enough,446.333333333333,1,1
6372,70072,already!,463.293333333333,1,1
6373,70073,"Lucy,",376.723684210526,1,1
6374,70074,who,372.605263157895,1,1
6375,70075,had,354.653333333333,1,0
6376,70076,started,387.0,1,0
6377,70077,receiving,380.618421052632,1,0
6378,70078,these,359.68,1,0
6379,70079,messages,362.289473684211,1,0
6380,70080,a,345.236842105263,1,0
6381,70081,few,341.342105263158,1,0
6382,70082,weeks,347.733333333333,1,1
6383,70083,"ago,",370.539473684211,1,1
6384,70084,tapped,359.552631578947,1,1
6385,70085,the,419.697368421053,1,0
6386,70086,mobile,379.907894736842,1,0
6387,70087,screen,367.973684210526,1,0
6388,70088,to,385.223684210526,1,0
6389,70089,make,335.723684210526,1,0
6390,70090,the,346.44,1,0
6391,70091,message,379.216216216216,1,0
6392,70092,disappear,392.842105263158,1,0
6393,70093,from,389.106666666667,1,1
6394,70094,view.,402.76,1,1
6395,70095,She,374.671052631579,1,1
6396,70096,only,374.473684210526,1,0
6397,70097,wished,353.88,1,0
6398,70098,it,321.486842105263,1,0
6399,70099,was,309.5,1,0
6400,70100,as,351.052631578947,1,0
6401,70101,easy,320.155844155844,1,0
6402,70102,to,319.402597402597,1,0
6403,70103,tap,314.636363636364,1,0
6404,70104,her,327.184210526316,1,0
6405,70105,heart,345.52,1,0
6406,70106,and,346.973684210526,1,0
6407,70107,erase,328.093333333333,1,0
6408,70108,the,343.32,1,0
6409,70109,trace,371.28,1,0
6410,70110,the,440.613333333333,1,0
6411,70111,message,360.266666666667,1,0
6412,70112,had,364.093333333333,1,0
6413,70113,left,349.0,1,1
6414,70114,there.,405.306666666667,1,1
6415,70115,'Was,385.946666666667,1,1
6416,70116,that,358.973333333333,1,1
6417,70117,another,354.959459459459,1,0
6418,70118,one,330.92,1,0
6419,70119,of,330.146666666667,1,0
6420,70120,those,375.933333333333,1,1
6421,70121,messages?',369.333333333333,1,1
6422,70122,her,348.386666666667,1,1
6423,70123,mom,358.68,1,1
6424,70124,"asked,",387.473684210526,1,1
6425,70125,who,334.618421052632,1,1
6426,70126,was,367.802631578947,1,0
6427,70127,driving,335.223684210526,1,0
6428,70128,the,365.118421052632,1,1
6429,70129,car.,451.697368421053,1,1
6430,70130,Lucy,371.831168831169,1,1
6431,70131,confirmed,358.723684210526,1,0
6432,70132,her,359.706666666667,1,1
6433,70133,mother's,380.213333333333,1,1
6434,70134,suspicion,359.266666666667,1,1
6435,70135,was,368.328947368421,1,0
6436,70136,founded,369.853333333333,1,0
6437,70137,as,382.693333333333,1,0
6438,70138,she,380.460526315789,1,0
6439,70139,answered,445.12,1,1
6440,70140,"dejectedly,",440.526315789474,1,1
6441,70141,'I'm,385.539473684211,1,1
6442,70142,sorry,349.493333333333,1,1
6443,70143,to,335.75,1,0
6444,70144,say,359.48,1,0
6445,70145,it,365.868421052632,1,1
6446,70146,was.',396.96,1,1
6447,70147,'Haven't,381.961038961039,1,1
6448,70148,you,347.946666666667,1,1
6449,70149,reported,372.644736842105,1,0
6450,70150,it,333.459459459459,1,1
6451,70151,yet?',363.539473684211,1,1
6452,70152,asked,363.573333333333,1,1
6453,70153,"Jill,",407.394736842105,1,1
6454,70154,Lucy's,444.533333333333,1,1
6455,70155,older,387.173333333333,1,1
6456,70156,sister,417.826666666667,1,0
6457,70157,who,374.0,1,0
6458,70158,was,336.364864864865,1,0
6459,70159,sitting,320.4,1,0
6460,70160,in,305.28,1,0
6461,70161,the,354.039473684211,1,0
6462,70162,passenger,380.605263157895,1,1
6463,70163,seat.,397.4,1,1
6464,70164,"'Yes,'",386.72,1,1
6465,70165,Lucy,358.526315789474,1,1
6466,70166,"replied,",357.092105263158,1,1
6467,70167,lying,403.866666666667,1,1
6468,70168,through,357.146666666667,1,0
6469,70169,her,342.826666666667,1,1
6470,70170,teeth.,398.76,1,1
6471,70171,That,346.671052631579,1,1
6472,70172,Lucy,373.894736842105,1,0
6473,70173,should,360.506666666667,1,0
6474,70174,not,336.623376623377,1,0
6475,70175,let,334.894736842105,1,0
6476,70176,the,333.426666666667,1,0
6477,70177,messages,322.447368421053,1,0
6478,70178,get,309.28,1,0
6479,70179,to,332.802631578947,1,0
6480,70180,her,348.96,1,0
6481,70181,and,335.026315789474,1,0
6482,70182,that,348.266666666667,1,0
6483,70183,the,347.026666666667,1,0
6484,70184,sender,353.866666666667,1,0
6485,70185,was,321.053333333333,1,0
6486,70186,only,335.96,1,0
6487,70187,jealous,366.133333333333,1,0
6488,70188,were,382.093333333333,1,1
6489,70189,Lucy's,383.453333333333,1,1
6490,70190,mom's,420.13698630137,1,1
6491,70191,"arguments,",423.256756756757,1,1
6492,70192,in,364.171052631579,1,1
6493,70193,an,371.109589041096,1,0
6494,70194,effort,329.697368421053,1,0
6495,70195,to,331.893333333333,1,0
6496,70196,comfort,369.106666666667,1,0
6497,70197,her,355.2,1,1
6498,70198,daughter.,408.826666666667,1,1
6499,70199,Lucy's,349.855263157895,1,1
6500,70200,mom,382.32,1,1
6501,70201,suddenly,331.092105263158,1,0
6502,70202,felt,369.171052631579,1,1
6503,70203,"guilty,",385.894736842105,1,1
6504,70204,for,324.92,1,1
6505,70205,she,324.346666666667,1,0
6506,70206,had,347.506666666667,1,0
6507,70207,been,325.631578947368,1,0
6508,70208,the,314.426666666667,1,0
6509,70209,one,305.789473684211,1,0
6510,70210,to,322.266666666667,1,0
6511,70211,buy,339.25,1,0
6512,70212,the,333.266666666667,1,0
6513,70213,phone,325.828947368421,1,0
6514,70214,for,320.693333333333,1,0
6515,70215,Lucy,334.381578947368,1,0
6516,70216,just,331.706666666667,1,0
6517,70217,a,318.065789473684,1,0
6518,70218,couple,315.506666666667,1,0
6519,70219,of,313.434210526316,1,0
6520,70220,months,324.315789473684,1,1
6521,70221,ago.,330.644736842105,1,1
6522,70222,She,319.16,1,1
6523,70223,then,321.263157894737,1,0
6524,70224,admitted,318.421052631579,1,0
6525,70225,her,341.789473684211,1,0
6526,70226,regret,357.6,1,0
6527,70227,about,317.460526315789,1,0
6528,70228,the,314.460526315789,1,0
6529,70229,phone,323.226666666667,1,0
6530,70230,was,352.618421052632,1,0
6531,70231,still,343.053333333333,1,0
6532,70232,bugging,352.210526315789,1,0
6533,70233,her,353.493333333333,1,0
6534,70234,out,358.333333333333,1,0
6535,70235,loud,358.671052631579,1,0
6536,70236,as,359.276315789474,1,0
6537,70237,she,338.907894736842,1,1
6538,70238,"sighed,",384.945945945946,1,1
6539,70239,'I,364.157894736842,1,1
6540,70240,never,336.013513513513,1,1
6541,70241,should,323.68,1,0
6542,70242,have,310.797297297297,1,0
6543,70243,given,311.837837837838,1,0
6544,70244,you,302.621621621622,1,0
6545,70245,that,311.716216216216,1,0
6546,70246,phone,357.513157894737,1,1
6547,70247,Lucy.',365.315789473684,1,1
6548,70248,"'No,",338.631578947368,1,1
6549,70249,it's,330.8,1,1
6550,70250,fine.,322.815789473684,1,1
6551,70251,I,321.32,1,1
6552,70252,love,310.381578947368,1,1
6553,70253,"it,'",324.36,1,1
6554,70254,said,346.986842105263,1,1
6555,70255,Lucy,333.613333333333,1,0
6556,70256,knowing,320.434210526316,1,0
6557,70257,that,324.48,1,0
6558,70258,affording,383.618421052632,1,0
6559,70259,the,339.533333333333,1,0
6560,70260,phone,319.394736842105,1,0
6561,70261,had,321.013333333333,1,0
6562,70262,been,322.197368421053,1,0
6563,70263,no,322.493333333333,1,0
6564,70264,small,313.213333333333,1,0
6565,70265,thing,324.472972972973,1,0
6566,70266,for,301.333333333333,1,0
6567,70267,her,315.459459459459,1,1
6568,70268,mother.,400.368421052632,1,1
6569,70269,It,308.84,1,1
6570,70270,had,297.223684210526,1,0
6571,70271,been,313.866666666667,1,0
6572,70272,nothing,318.626666666667,1,0
6573,70273,but,319.333333333333,1,0
6574,70274,trouble,324.302631578947,1,1
6575,70275,though.,379.693333333333,1,1
6576,70276,Lucy,344.776315789474,1,1
6577,70277,did,320.184210526316,1,0
6578,70278,not,307.065789473684,1,0
6579,70279,know,306.973684210526,1,0
6580,70280,who,311.706666666667,1,0
6581,70281,it,308.552631578947,1,0
6582,70282,was,294.866666666667,1,0
6583,70283,that,354.407894736842,1,0
6584,70284,was,309.88,1,0
6585,70285,sending,300.684210526316,1,0
6586,70286,her,306.786666666667,1,0
6587,70287,the,312.486842105263,1,1
6588,70288,"messages,",349.552631578947,1,1
6589,70289,and,303.506666666667,1,1
6590,70290,she,299.026666666667,1,0
6591,70291,did,300.052631578947,1,0
6592,70292,not,296.493333333333,1,0
6593,70293,know,311.513157894737,1,0
6594,70294,how,305.72,1,0
6595,70295,they,309.671052631579,1,0
6596,70296,had,312.960526315789,1,0
6597,70297,got,305.573333333333,1,0
6598,70298,her,324.24,1,1
6599,70299,"number,",352.013333333333,1,1
6600,70300,but,337.184210526316,1,1
6601,70301,whoever,310.118421052632,1,0
6602,70302,it,309.4,1,1
6603,70303,"was,",304.346666666667,1,1
6604,70304,he,360.506666666667,1,1
6605,70305,or,316.144736842105,1,0
6606,70306,she,296.421052631579,1,0
6607,70307,had,301.973684210526,1,0
6608,70308,slowly,338.72,1,0
6609,70309,taken,315.0,1,0
6610,70310,over,304.986666666667,1,1
6611,70311,Lucy's,311.5,1,1
6612,70312,life.,335.866666666667,1,1
6613,70313,She,299.5,1,1
6614,70314,was,322.539473684211,1,0
6615,70315,getting,314.381578947368,1,0
6616,70316,several,303.513157894737,1,0
6617,70317,texts,323.671052631579,1,0
6618,70318,a,301.842105263158,1,0
6619,70319,day,316.6,1,1
6620,70320,"now,",335.849315068493,1,1
6621,70321,all,316.72972972973,1,1
6622,70322,of,309.702702702703,1,0
6623,70323,which,300.746666666667,1,0
6624,70324,were,331.746666666667,1,0
6625,70325,abusive,360.466666666667,1,0
6626,70326,and,301.213333333333,1,1
6627,70327,hurtful.,343.48,1,1
6628,70328,Lucy,370.356164383562,1,1
6629,70329,wondered,343.342105263158,1,0
6630,70330,what,345.64,1,0
6631,70331,the,311.453333333333,1,0
6632,70332,person,308.828947368421,1,0
6633,70333,who,325.08,1,0
6634,70334,was,343.026315789474,1,0
6635,70335,messaging,335.473684210526,1,0
6636,70336,her,327.293333333333,1,0
6637,70337,might,317.868421052632,1,0
6638,70338,be,310.96,1,0
6639,70339,thinking,334.236842105263,1,0
6640,70340,or,344.533333333333,1,0
6641,70341,trying,297.671052631579,1,0
6642,70342,to,310.24,1,0
6643,70343,achieve,309.053333333333,1,0
6644,70344,with,351.618421052632,1,0
6645,70345,all,306.493333333333,1,0
6646,70346,of,337.263157894737,1,0
6647,70347,their,314.04,1,0
6648,70348,hateful,330.947368421053,1,1
6649,70349,messages.,362.706666666667,1,1
6650,70350,As,317.44,1,1
6651,70351,the,306.092105263158,1,0
6652,70352,car,302.506666666667,1,0
6653,70353,pulled,355.186666666667,1,0
6654,70354,up,303.315789473684,1,0
6655,70355,outside,328.355263157895,1,0
6656,70356,the,313.386666666667,1,1
6657,70357,"school,",379.539473684211,1,1
6658,70358,which,349.853333333333,1,1
6659,70359,looked,306.826666666667,1,0
6660,70360,like,307.513513513513,1,0
6661,70361,a,298.891891891892,1,0
6662,70362,large,313.853333333333,1,0
6663,70363,shadow,332.986486486487,1,0
6664,70364,in,305.16,1,0
6665,70365,the,328.675675675676,1,0
6666,70366,darkness,335.133333333333,1,0
6667,70367,of,299.243243243243,1,0
6668,70368,a,315.733333333333,1,0
6669,70369,November,335.918918918919,1,1
6670,70370,"evening,",393.893333333333,1,1
6671,70371,Lucy,363.146666666667,1,1
6672,70372,felt,306.346666666667,1,0
6673,70373,a,326.986666666667,1,0
6674,70374,shiver,322.0,1,0
6675,70375,run,308.08,1,0
6676,70376,down,306.216216216216,1,0
6677,70377,her,313.351351351351,1,1
6678,70378,spine.,364.256756756757,1,1
6679,70379,Hastened,344.04,1,1
6680,70380,by,316.945205479452,1,1
6681,70381,"Jill,",370.053333333333,1,1
6682,70382,who,342.351351351351,1,1
6683,70383,did,302.689189189189,1,0
6684,70384,not,309.391891891892,1,0
6685,70385,want,299.16,1,0
6686,70386,to,290.253333333333,1,0
6687,70387,be,299.369863013699,1,0
6688,70388,late,312.96,1,0
6689,70389,to,317.41095890411,1,0
6690,70390,her,312.213333333333,1,0
6691,70391,own,352.783783783784,1,1
6692,70392,"concert,",382.64,1,1
6693,70393,Lucy,469.905405405405,1,1
6694,70394,hesitantly,382.786666666667,1,0
6695,70395,stepped,378.893333333333,1,0
6696,70396,out,310.459459459459,1,0
6697,70397,of,285.16,1,0
6698,70398,the,300.093333333333,1,0
6699,70399,car,304.826666666667,1,0
6700,70400,and,320.878378378378,1,0
6701,70401,walked,307.573333333333,1,0
6702,70402,toward,290.081081081081,1,0
6703,70403,the,314.706666666667,1,1
6704,70404,school.,373.310810810811,1,1
6705,70405,It,306.8,1,1
6706,70406,was,305.175675675676,1,0
6707,70407,Jill,293.413333333333,1,0
6708,70408,who,305.594594594595,1,0
6709,70409,in,300.986486486487,1,0
6710,70410,her,320.162162162162,1,0
6711,70411,final,316.702702702703,1,0
6712,70412,year,308.613333333333,1,0
6713,70413,of,333.824324324324,1,0
6714,70414,high,330.373333333333,1,0
6715,70415,school,346.391891891892,1,0
6716,70416,had,330.932432432432,1,0
6717,70417,become,326.689189189189,1,0
6718,70418,involved,318.054054054054,1,0
6719,70419,in,364.405405405405,1,0
6720,70420,helping,339.716216216216,1,0
6721,70421,organize,323.657534246575,1,0
6722,70422,this,338.813333333333,1,1
6723,70423,year's,330.986486486487,1,1
6724,70424,school,336.391891891892,1,1
6725,70425,talent,333.648648648649,1,1
6726,70426,"show,",325.378378378378,1,1
6727,70427,and,319.540540540541,1,1
6728,70428,she,307.773333333333,1,0
6729,70429,took,316.851351351351,1,0
6730,70430,her,333.648648648649,1,0
6731,70431,position,323.527027027027,1,0
6732,70432,very,335.972972972973,1,1
6733,70433,seriously.,373.402777777778,1,1
6734,70434,Lucy,341.283783783784,1,1
6735,70435,hurried,368.756756756757,1,0
6736,70436,behind,342.8,1,1
6737,70437,"Jill,",390.849315068493,1,1
6738,70438,pulling,360.186666666667,1,1
6739,70439,on,327.026666666667,1,0
6740,70440,the,331.293333333333,1,1
6741,70441,"worn,",382.756756756757,1,1
6742,70442,oversized,381.093333333333,1,1
6743,70443,coat,342.756756756757,1,0
6744,70444,that,325.486486486487,1,0
6745,70445,had,305.333333333333,1,0
6746,70446,originally,326.716216216216,1,0
6747,70447,belonged,322.876712328767,1,0
6748,70448,to,309.853333333333,1,1
6749,70449,"Jill,",370.567567567568,1,1
6750,70450,in,360.44,1,1
6751,70451,order,306.328767123288,1,0
6752,70452,to,328.780821917808,1,0
