token,transcript_id,sentence_id,surprisal,oov,rt,token_uid,exclude_rt,word_length,log_freq,word,prev_freq_1,prev_len_1,prev_surprisal_1,prev_freq_2,prev_len_2,prev_surprisal_2,prev_freq_3,prev_len_3,prev_surprisal_3
what,1,323,7.343811900251312,False,330.263157894737,70028,0,4,-3.047841,what,-2.3915732,3.0,3.3953406319870223,-2.2774231,4.0,6.730625569000332,-4.5544944,5.0,2.6725489151647124
it,1,323,5.804653746815567,False,337.868421052632,70029,0,2,-2.6222126,it,-3.047841,4.0,7.343811900251312,-2.3915732,3.0,3.3953406319870223,-2.2774231,4.0,6.730625569000332
said,1,323,8.298669690404711,False,307.736842105263,70030,0,4,-2.8293736,said,-2.6222126,2.0,5.804653746815567,-3.047841,4.0,7.343811900251312,-2.3915732,3.0,3.3953406319870223
said,1,324,10.181001546527295,False,361.684210526316,70034,0,4,-2.8293736,said,-2.6222126,2.0,5.563527680227089,-4.964629,4.0,19.398370433019256,-2.120854,2.0,6.915435412885111
that,1,324,3.510551859923524,False,349.342105263158,70035,0,4,-2.2774231,that,-2.8293736,4.0,10.181001546527295,-2.6222126,2.0,5.563527680227089,-4.964629,4.0,19.398370433019256
and,1,324,10.41668551868914,False,387.118421052632,70036,0,3,-1.8514401,and,-2.2774231,4.0,3.510551859923524,-2.8293736,4.0,10.181001546527295,-2.6222126,2.0,5.563527680227089
a,1,324,7.214125908954272,False,376.881578947368,70037,0,1,-2.3968077,a,-1.8514401,3.0,10.41668551868914,-2.2774231,4.0,3.510551859923524,-2.8293736,4.0,10.181001546527295
whole,1,324,8.45696682241682,False,322.893333333333,70038,0,5,-4.0312076,whole,-2.3968077,1.0,7.214125908954272,-1.8514401,3.0,10.41668551868914,-2.2774231,4.0,3.510551859923524
lot,1,324,1.5321163980714128,False,323.710526315789,70039,0,3,-4.3571777,lot,-4.0312076,5.0,8.45696682241682,-2.3968077,1.0,7.214125908954272,-1.8514401,3.0,10.41668551868914
more,1,324,3.769327063452592,False,339.552631578947,70040,0,4,-2.964693,more,-4.3571777,3.0,1.5321163980714128,-4.0312076,5.0,8.45696682241682,-2.3968077,1.0,7.214125908954272
that,1,324,8.887839723336997,False,338.460526315789,70041,0,4,-2.2774231,that,-2.964693,4.0,3.769327063452592,-4.3571777,3.0,1.5321163980714128,-4.0312076,5.0,8.45696682241682
she,1,324,7.581348184341889,False,315.447368421053,70042,0,3,-3.168375,she,-2.2774231,4.0,8.887839723336997,-2.964693,4.0,3.769327063452592,-4.3571777,3.0,1.5321163980714128
was,1,324,3.093376563163431,False,365.381578947368,70043,0,3,-2.3915732,was,-3.168375,3.0,7.581348184341889,-2.2774231,4.0,8.887839723336997,-2.964693,4.0,3.769327063452592
struggling,1,324,11.498708990177706,False,352.171052631579,70044,0,10,-4.415425,struggling,-2.3915732,3.0,3.093376563163431,-3.168375,3.0,7.581348184341889,-2.2774231,4.0,8.887839723336997
actual,1,325,10.240633516484708,False,367.328947368421,70048,0,6,-4.2843523,actual,-2.2181478,3.0,4.536386560342236,-4.0755014,10.0,8.721921184098303,-2.120854,2.0,1.4930849879952257
text,1,325,13.698130054308942,False,334.407894736842,70049,0,4,-3.9804814,text,-4.2843523,6.0,10.240633516484708,-2.2181478,3.0,4.536386560342236,-4.0755014,10.0,8.721921184098303
of,1,325,6.633955676566779,False,339.960526315789,70050,0,2,-2.1558447,of,-3.9804814,4.0,13.698130054308942,-4.2843523,6.0,10.240633516484708,-2.2181478,3.0,4.536386560342236
the,1,325,1.814982546802888,False,356.986842105263,70051,0,3,-2.2181478,the,-2.1558447,2.0,6.633955676566779,-3.9804814,4.0,13.698130054308942,-4.2843523,6.0,10.240633516484708
note,1,325,12.756631284307277,False,364.558441558442,70052,0,4,-3.9867713,note,-2.2181478,3.0,1.814982546802888,-2.1558447,2.0,6.633955676566779,-3.9804814,4.0,13.698130054308942
said,1,325,9.68831973887788,False,342.776315789474,70053,0,4,-2.8293736,said,-3.9867713,4.0,12.756631284307277,-2.2181478,3.0,1.814982546802888,-2.1558447,2.0,6.633955676566779
that,1,325,4.929964531743676,False,384.671052631579,70054,0,4,-2.2774231,that,-2.8293736,4.0,9.68831973887788,-3.9867713,4.0,12.756631284307277,-2.2181478,3.0,1.814982546802888
lucy,1,325,19.85879874783335,False,357.223684210526,70055,0,4,-4.964629,lucy,-2.2774231,4.0,4.929964531743676,-2.8293736,4.0,9.68831973887788,-3.9867713,4.0,12.756631284307277
better,1,325,12.94169853123934,False,349.72,70056,0,6,-3.5582225,better,-4.964629,4.0,19.85879874783335,-2.2774231,4.0,4.929964531743676,-2.8293736,4.0,9.68831973887788
not,1,325,6.892445756720393,False,353.026315789474,70057,0,3,-3.00461,not,-3.5582225,6.0,12.94169853123934,-4.964629,4.0,19.85879874783335,-2.2774231,4.0,4.929964531743676
show,1,325,10.412780912464177,False,341.486842105263,70058,0,4,-3.4966671,show,-3.00461,3.0,6.892445756720393,-3.5582225,6.0,12.94169853123934,-4.964629,4.0,19.85879874783335
up,1,325,2.70822636353478,False,344.756756756757,70059,0,2,-2.9083009,up,-3.4966671,4.0,10.412780912464177,-3.00461,3.0,6.892445756720393,-3.5582225,6.0,12.94169853123934
at,1,325,4.277887768085482,False,337.671052631579,70060,0,2,-2.388793,at,-2.9083009,2.0,2.70822636353478,-3.4966671,4.0,10.412780912464177,-3.00461,3.0,6.892445756720393
the,1,325,1.09126645603731,False,339.276315789474,70061,0,3,-2.2181478,the,-2.388793,2.0,4.277887768085482,-2.9083009,2.0,2.70822636353478,-3.4966671,4.0,10.412780912464177
it,1,325,3.355922325330532,False,338.223684210526,70065,0,2,-2.6222126,it,-2.8169131,7.0,9.940050316008628,-3.6460488,7.0,9.62202330702275,-3.6949615,5.0,9.269932766773282
was,1,325,3.524335199098587,False,321.276315789474,70066,0,3,-2.3915732,was,-2.6222126,2.0,3.355922325330532,-2.8169131,7.0,9.940050316008628,-3.6460488,7.0,9.62202330702275
going,1,325,7.430647152381761,False,321.894736842105,70067,0,5,-3.3841407,going,-2.3915732,3.0,3.524335199098587,-2.6222126,2.0,3.355922325330532,-2.8169131,7.0,9.940050316008628
to,1,325,0.1333797497758687,False,300.434210526316,70068,0,2,-2.120854,to,-3.3841407,5.0,7.430647152381761,-2.3915732,3.0,3.524335199098587,-2.6222126,2.0,3.355922325330532
be,1,325,2.116550214933661,False,331.893333333333,70069,0,2,-3.3443637,be,-2.120854,2.0,0.1333797497758687,-3.3841407,5.0,7.430647152381761,-2.3915732,3.0,3.524335199098587
bad,1,325,10.479121201838517,False,398.644736842105,70070,0,3,-3.8146684,bad,-3.3443637,2.0,2.116550214933661,-2.120854,2.0,0.1333797497758687,-3.3841407,5.0,7.430647152381761
had,1,326,6.713389662951805,False,354.653333333333,70075,0,3,-2.6811357,had,-2.819348,3.0,11.91216316701005,-4.964629,4.0,14.769847045908495,-3.5419967,7.0,9.155285969268832
started,1,326,8.022108616941328,False,387.0,70076,0,7,-3.5566509,started,-2.6811357,3.0,6.713389662951805,-2.819348,3.0,11.91216316701005,-4.964629,4.0,14.769847045908495
receiving,1,326,15.392184253492793,False,380.618421052632,70077,0,9,-4.3425603,receiving,-3.5566509,7.0,8.022108616941328,-2.6811357,3.0,6.713389662951805,-2.819348,3.0,11.91216316701005
these,1,326,9.72465386202204,False,359.68,70078,0,5,-3.1535516,these,-4.3425603,9.0,15.392184253492793,-3.5566509,7.0,8.022108616941328,-2.6811357,3.0,6.713389662951805
messages,1,326,9.943648402229831,False,362.289473684211,70079,0,8,-4.1133747,messages,-3.1535516,5.0,9.72465386202204,-4.3425603,9.0,15.392184253492793,-3.5566509,7.0,8.022108616941328
a,1,326,9.578192320126425,False,345.236842105263,70080,0,1,-2.3968077,a,-4.1133747,8.0,9.943648402229831,-3.1535516,5.0,9.72465386202204,-4.3425603,9.0,15.392184253492793
few,1,326,7.168236885693733,False,341.342105263158,70081,0,3,-4.157991,few,-2.3968077,1.0,9.578192320126425,-4.1133747,8.0,9.943648402229831,-3.1535516,5.0,9.72465386202204
the,1,326,3.15160212247095,False,419.697368421053,70085,0,3,-2.2181478,the,-4.6599975,6.0,20.454745806995955,-4.4761457,3.0,1.6419885918013697,-4.1548696,5.0,5.4112254690534725
mobile,1,326,15.062885763068662,False,379.907894736842,70086,0,6,-4.3522506,mobile,-2.2181478,3.0,3.15160212247095,-4.6599975,6.0,20.454745806995955,-4.4761457,3.0,1.6419885918013697
screen,1,326,14.038081070843775,False,367.973684210526,70087,0,6,-4.0627375,screen,-4.3522506,6.0,15.062885763068662,-2.2181478,3.0,3.15160212247095,-4.6599975,6.0,20.454745806995955
to,1,326,5.712053198557241,False,385.223684210526,70088,0,2,-2.120854,to,-4.0627375,6.0,14.038081070843775,-4.3522506,6.0,15.062885763068662,-2.2181478,3.0,3.15160212247095
make,1,326,5.814496047334357,False,335.723684210526,70089,0,4,-3.4786007,make,-2.120854,2.0,5.712053198557241,-4.0627375,6.0,14.038081070843775,-4.3522506,6.0,15.062885763068662
the,1,326,4.241436724557152,False,346.44,70090,0,3,-2.2181478,the,-3.4786007,4.0,5.814496047334357,-2.120854,2.0,5.712053198557241,-4.0627375,6.0,14.038081070843775
message,1,326,12.22398359451886,False,379.216216216216,70091,0,7,-3.9601493,message,-2.2181478,3.0,4.241436724557152,-3.4786007,4.0,5.814496047334357,-2.120854,2.0,5.712053198557241
disappear,1,326,18.17024544977232,False,392.842105263158,70092,0,9,-4.5030293,disappear,-3.9601493,7.0,12.22398359451886,-2.2181478,3.0,4.241436724557152,-3.4786007,4.0,5.814496047334357
only,1,327,9.909694879831086,False,374.473684210526,70096,0,4,-3.0798643,only,-3.168375,3.0,7.01009162147952,-3.6960416,4.0,4.00013403987777,-2.4427483,4.0,6.342775805412696
wished,1,327,13.3521106619332,False,353.88,70097,0,6,-4.7603054,wished,-3.0798643,4.0,9.909694879831086,-3.168375,3.0,7.01009162147952,-3.6960416,4.0,4.00013403987777
it,1,327,6.051890561746582,False,321.486842105263,70098,0,2,-2.6222126,it,-4.7603054,6.0,13.3521106619332,-3.0798643,4.0,9.909694879831086,-3.168375,3.0,7.01009162147952
was,1,327,5.722189730559313,False,309.5,70099,0,3,-2.3915732,was,-2.6222126,2.0,6.051890561746582,-4.7603054,6.0,13.3521106619332,-3.0798643,4.0,9.909694879831086
as,1,327,8.10185437039223,False,351.052631578947,70100,0,2,-2.3785224,as,-2.3915732,3.0,5.722189730559313,-2.6222126,2.0,6.051890561746582,-4.7603054,6.0,13.3521106619332
easy,1,327,9.497220591849231,False,320.155844155844,70101,0,4,-4.0018125,easy,-2.3785224,2.0,8.10185437039223,-2.3915732,3.0,5.722189730559313,-2.6222126,2.0,6.051890561746582
to,1,327,4.259761049491006,False,319.402597402597,70102,0,2,-2.120854,to,-4.0018125,4.0,9.497220591849231,-2.3785224,2.0,8.10185437039223,-2.3915732,3.0,5.722189730559313
tap,1,327,13.838963577576852,False,314.636363636364,70103,0,3,-4.4761457,tap,-2.120854,2.0,4.259761049491006,-4.0018125,4.0,9.497220591849231,-2.3785224,2.0,8.10185437039223
her,1,327,10.948850874767414,False,327.184210526316,70104,0,3,-2.835442,her,-4.4761457,3.0,13.838963577576852,-2.120854,2.0,4.259761049491006,-4.0018125,4.0,9.497220591849231
heart,1,327,8.973456728920144,False,345.52,70105,0,5,-3.8146684,heart,-2.835442,3.0,10.948850874767414,-4.4761457,3.0,13.838963577576852,-2.120854,2.0,4.259761049491006
and,1,327,4.500281228906644,False,346.973684210526,70106,0,3,-1.8514401,and,-3.8146684,5.0,8.973456728920144,-2.835442,3.0,10.948850874767414,-4.4761457,3.0,13.838963577576852
erase,1,327,15.325210356617442,False,328.093333333333,70107,0,5,-5.165077,erase,-1.8514401,3.0,4.500281228906644,-3.8146684,5.0,8.973456728920144,-2.835442,3.0,10.948850874767414
the,1,327,3.553013858612984,False,343.32,70108,0,3,-2.2181478,the,-5.165077,5.0,15.325210356617442,-1.8514401,3.0,4.500281228906644,-3.8146684,5.0,8.973456728920144
trace,1,327,15.32539727083024,False,371.28,70109,0,5,-4.6700654,trace,-2.2181478,3.0,3.553013858612984,-5.165077,5.0,15.325210356617442,-1.8514401,3.0,4.500281228906644
the,1,327,5.015782707708394,False,440.613333333333,70110,0,3,-2.2181478,the,-4.6700654,5.0,15.32539727083024,-2.2181478,3.0,3.553013858612984,-5.165077,5.0,15.325210356617442
message,1,327,11.50264917494887,False,360.266666666667,70111,0,7,-3.9601493,message,-2.2181478,3.0,5.015782707708394,-4.6700654,5.0,15.32539727083024,-2.2181478,3.0,3.553013858612984
had,1,327,8.993331412208027,False,364.093333333333,70112,0,3,-2.6811357,had,-3.9601493,7.0,11.50264917494887,-2.2181478,3.0,5.015782707708394,-4.6700654,5.0,15.32539727083024
another,1,328,11.688499521151712,False,354.959459459459,70117,0,7,-3.447618,another,-2.2774231,4.0,4.8619321143369545,-2.3915732,3.0,9.008652041582414,-3.011933,5.0,8.41770137356995
one,1,328,6.314061505476368,False,330.92,70118,0,3,-2.9030442,one,-3.447618,7.0,11.688499521151712,-2.2774231,4.0,4.8619321143369545,-2.3915732,3.0,9.008652041582414
of,1,328,2.7015722967601263,False,330.146666666667,70119,0,2,-2.1558447,of,-2.9030442,3.0,6.314061505476368,-3.447618,7.0,11.688499521151712,-2.2774231,4.0,4.8619321143369545
was,1,329,3.34160279580774,False,367.802631578947,70126,0,3,-2.3915732,was,-2.819348,3.0,8.449604303255102,-3.5986214,5.0,10.229762148283225,-4.0084214,3.0,7.010764037439965
driving,1,329,7.986780593207948,False,335.223684210526,70127,0,7,-3.9542308,driving,-2.3915732,3.0,3.34160279580774,-2.819348,3.0,8.449604303255102,-3.5986214,5.0,10.229762148283225
confirmed,1,330,17.288840391194427,False,358.723684210526,70131,0,9,-4.145638,confirmed,-4.964629,4.0,14.769847045908495,-3.662749,3.0,4.395993394287529,-2.2181478,3.0,2.712824175966317
was,1,330,9.486499810617982,False,368.328947368421,70135,0,3,-2.3915732,was,-4.5544944,9.0,15.54548638037117,-4.337795,7.0,11.489017505569361,-2.835442,3.0,7.063453253205078
founded,1,330,10.372019357905549,False,369.853333333333,70136,0,7,-4.3192406,founded,-2.3915732,3.0,9.486499810617982,-4.5544944,9.0,15.54548638037117,-4.337795,7.0,11.489017505569361
as,1,330,7.400290088872456,False,382.693333333333,70137,0,2,-2.3785224,as,-4.3192406,7.0,10.372019357905549,-2.3915732,3.0,9.486499810617982,-4.5544944,9.0,15.54548638037117
she,1,330,7.129137758815875,False,380.460526315789,70138,0,3,-3.168375,she,-2.3785224,2.0,7.400290088872456,-4.3192406,7.0,10.372019357905549,-2.3915732,3.0,9.486499810617982
to,1,330,4.410427765169878,False,335.75,70143,0,2,-2.120854,to,-4.314723,5.0,10.337557148922182,-4.5391574,2.0,10.240011195117312,-6.188227,10.0,28.00419076464917
say,1,330,5.222598928117262,False,359.48,70144,0,3,-3.4695206,say,-2.120854,2.0,4.410427765169878,-4.314723,5.0,10.337557148922182,-4.5391574,2.0,10.240011195117312
reported,1,331,14.965467025769856,False,372.644736842105,70149,0,8,-3.6749365,reported,-2.7033205,3.0,2.2525914874681603,-5.31582,6.0,21.46741255952496,-2.3915732,3.0,3.908447470439648
was,1,332,2.664690796135799,False,336.364864864865,70158,0,3,-2.3915732,was,-2.819348,3.0,7.207863490816179,-4.1674914,6.0,4.131571955915098,-4.0382833,5.0,14.177048224016527
sitting,1,332,8.126799842664143,False,320.4,70159,0,7,-3.9313316,sitting,-2.3915732,3.0,2.664690796135799,-2.819348,3.0,7.207863490816179,-4.1674914,6.0,4.131571955915098
in,1,332,1.57641209646926,False,305.28,70160,0,2,-2.0439873,in,-3.9313316,7.0,8.126799842664143,-2.3915732,3.0,2.664690796135799,-2.819348,3.0,7.207863490816179
the,1,332,1.3864068690785558,False,354.039473684211,70161,0,3,-2.2181478,the,-2.0439873,2.0,1.57641209646926,-3.9313316,7.0,8.126799842664143,-2.3915732,3.0,2.664690796135799
through,1,333,8.094611444646326,False,357.146666666667,70168,0,7,-2.9060152,through,-4.1306753,5.0,16.56931472303747,-4.3284187,7.0,15.306878012588655,-4.964629,4.0,26.96373745216696
lucy,1,334,15.718509540718438,False,373.894736842105,70172,0,4,-4.964629,lucy,-2.2774231,4.0,7.238352683764708,-4.2559676,5.0,10.446168067720444,-2.835442,3.0,5.6479115272114
should,1,334,11.7073281580559,False,360.506666666667,70173,0,6,-3.0654519,should,-4.964629,4.0,15.718509540718438,-2.2774231,4.0,7.238352683764708,-4.2559676,5.0,10.446168067720444
not,1,334,4.819365966414517,False,336.623376623377,70174,0,3,-3.00461,not,-3.0654519,6.0,11.7073281580559,-4.964629,4.0,15.718509540718438,-2.2774231,4.0,7.238352683764708
let,1,334,7.835820004925044,False,334.894736842105,70175,0,3,-3.7965784,let,-3.00461,3.0,4.819365966414517,-3.0654519,6.0,11.7073281580559,-4.964629,4.0,15.718509540718438
the,1,334,3.680330157856252,False,333.426666666667,70176,0,3,-2.2181478,the,-3.7965784,3.0,7.835820004925044,-3.00461,3.0,4.819365966414517,-3.0654519,6.0,11.7073281580559
messages,1,334,14.427444760354135,False,322.447368421053,70177,0,8,-4.1133747,messages,-2.2181478,3.0,3.680330157856252,-3.7965784,3.0,7.835820004925044,-3.00461,3.0,4.819365966414517
get,1,334,12.122906565911103,False,309.28,70178,0,3,-3.4451838,get,-4.1133747,8.0,14.427444760354135,-2.2181478,3.0,3.680330157856252,-3.7965784,3.0,7.835820004925044
to,1,334,5.433881289398863,False,332.802631578947,70179,0,2,-2.120854,to,-3.4451838,3.0,12.122906565911103,-4.1133747,8.0,14.427444760354135,-2.2181478,3.0,3.680330157856252
her,1,334,5.9498476777044775,False,348.96,70180,0,3,-2.835442,her,-2.120854,2.0,5.433881289398863,-3.4451838,3.0,12.122906565911103,-4.1133747,8.0,14.427444760354135
and,1,334,4.958225802316783,False,335.026315789474,70181,0,3,-1.8514401,and,-2.835442,3.0,5.9498476777044775,-2.120854,2.0,5.433881289398863,-3.4451838,3.0,12.122906565911103
that,1,334,6.314889947283937,False,348.266666666667,70182,0,4,-2.2774231,that,-1.8514401,3.0,4.958225802316783,-2.835442,3.0,5.9498476777044775,-2.120854,2.0,5.433881289398863
the,1,334,4.4258541277959935,False,347.026666666667,70183,0,3,-2.2181478,the,-2.2774231,4.0,6.314889947283937,-1.8514401,3.0,4.958225802316783,-2.835442,3.0,5.9498476777044775
sender,1,334,17.166134576532713,False,353.866666666667,70184,0,6,-5.31582,sender,-2.2181478,3.0,4.4258541277959935,-2.2774231,4.0,6.314889947283937,-1.8514401,3.0,4.958225802316783
was,1,334,7.4437959559198275,False,321.053333333333,70185,0,3,-2.3915732,was,-5.31582,6.0,17.166134576532713,-2.2181478,3.0,4.4258541277959935,-2.2774231,4.0,6.314889947283937
only,1,334,9.061101080504175,False,335.96,70186,0,4,-3.0798643,only,-2.3915732,3.0,7.4437959559198275,-5.31582,6.0,17.166134576532713,-2.2181478,3.0,4.4258541277959935
jealous,1,334,15.32922267611758,False,366.133333333333,70187,0,7,-4.595388,jealous,-3.0798643,4.0,9.061101080504175,-2.3915732,3.0,7.4437959559198275,-5.31582,6.0,17.166134576532713
an,1,334,6.884641296326722,False,371.109589041096,70193,0,2,-2.9028702,an,-2.0439873,2.0,4.524300893265187,-4.200752,9.0,15.621348998476293,-4.6803718,4.0,18.372797491699398
effort,1,334,3.636018025263848,False,329.697368421053,70194,0,6,-3.8821745,effort,-2.9028702,2.0,6.884641296326722,-2.0439873,2.0,4.524300893265187,-4.200752,9.0,15.621348998476293
to,1,334,0.0023514563085896,False,331.893333333333,70195,0,2,-2.120854,to,-3.8821745,6.0,3.636018025263848,-2.9028702,2.0,6.884641296326722,-2.0439873,2.0,4.524300893265187
comfort,1,334,13.957785576259724,False,369.106666666667,70196,0,7,-4.280182,comfort,-2.120854,2.0,0.0023514563085896,-3.8821745,6.0,3.636018025263848,-2.9028702,2.0,6.884641296326722
she,1,335,13.885006250656383,False,324.346666666667,70205,0,3,-3.168375,she,-2.26804,3.0,3.201818090956345,-4.444725,6.0,8.507352355159615,-3.728589,4.0,7.378451222331447
had,1,335,5.046235814729718,False,347.506666666667,70206,0,3,-2.6811357,had,-3.168375,3.0,13.885006250656383,-2.26804,3.0,3.201818090956345,-4.444725,6.0,8.507352355159615
been,1,335,3.481681376356954,False,325.631578947368,70207,0,4,-3.675968,been,-2.6811357,3.0,5.046235814729718,-3.168375,3.0,13.885006250656383,-2.26804,3.0,3.201818090956345
the,1,335,5.480305314993066,False,314.426666666667,70208,0,3,-2.2181478,the,-3.675968,4.0,3.481681376356954,-2.6811357,3.0,5.046235814729718,-3.168375,3.0,13.885006250656383
one,1,335,4.384648255977283,False,305.789473684211,70209,0,3,-2.9030442,one,-2.2181478,3.0,5.480305314993066,-3.675968,4.0,3.481681376356954,-2.6811357,3.0,5.046235814729718
to,1,335,5.7705125986331005,False,322.266666666667,70210,0,2,-2.120854,to,-2.9030442,3.0,4.384648255977283,-2.2181478,3.0,5.480305314993066,-3.675968,4.0,3.481681376356954
buy,1,335,10.205476418274843,False,339.25,70211,0,3,-4.1871405,buy,-2.120854,2.0,5.7705125986331005,-2.9030442,3.0,4.384648255977283,-2.2181478,3.0,5.480305314993066
the,1,335,3.736214735449889,False,333.266666666667,70212,0,3,-2.2181478,the,-4.1871405,3.0,10.205476418274843,-2.120854,2.0,5.7705125986331005,-2.9030442,3.0,4.384648255977283
phone,1,335,8.90175453606852,False,325.828947368421,70213,0,5,-3.918511,phone,-2.2181478,3.0,3.736214735449889,-4.1871405,3.0,10.205476418274843,-2.120854,2.0,5.7705125986331005
for,1,335,6.579381478486166,False,320.693333333333,70214,0,3,-2.26804,for,-3.918511,5.0,8.90175453606852,-2.2181478,3.0,3.736214735449889,-4.1871405,3.0,10.205476418274843
lucy,1,335,19.22321439142172,False,334.381578947368,70215,0,4,-4.964629,lucy,-2.26804,3.0,6.579381478486166,-3.918511,5.0,8.90175453606852,-2.2181478,3.0,3.736214735449889
just,1,335,10.79672329779403,False,331.706666666667,70216,0,4,-2.9982753,just,-4.964629,4.0,19.22321439142172,-2.26804,3.0,6.579381478486166,-3.918511,5.0,8.90175453606852
a,1,335,5.600373144424798,False,318.065789473684,70217,0,1,-2.3968077,a,-2.9982753,4.0,10.79672329779403,-4.964629,4.0,19.22321439142172,-2.26804,3.0,6.579381478486166
couple,1,335,5.864901108058334,False,315.506666666667,70218,0,6,-4.26389,couple,-2.3968077,1.0,5.600373144424798,-2.9982753,4.0,10.79672329779403,-4.964629,4.0,19.22321439142172
of,1,335,0.6246575970543954,False,313.434210526316,70219,0,2,-2.1558447,of,-4.26389,6.0,5.864901108058334,-2.3968077,1.0,5.600373144424798,-2.9982753,4.0,10.79672329779403
then,1,336,9.59469066744331,False,321.263157894737,70223,0,4,-3.3070421,then,-3.168375,3.0,7.01009162147952,-4.4761457,3.0,2.2021127698721905,-4.021949,6.0,4.661802334085995
admitted,1,336,13.779205678128612,False,318.421052631579,70224,0,8,-4.1905036,admitted,-3.3070421,4.0,9.59469066744331,-3.168375,3.0,7.01009162147952,-4.4761457,3.0,2.2021127698721905
her,1,336,8.783764939240095,False,341.789473684211,70225,0,3,-2.835442,her,-4.1905036,8.0,13.779205678128612,-3.3070421,4.0,9.59469066744331,-3.168375,3.0,7.01009162147952
regret,1,336,17.57237855988166,False,357.6,70226,0,6,-4.5868955,regret,-2.835442,3.0,8.783764939240095,-4.1905036,8.0,13.779205678128612,-3.3070421,4.0,9.59469066744331
about,1,336,6.530076914790502,False,317.460526315789,70227,0,5,-2.7776113,about,-4.5868955,6.0,17.57237855988166,-2.835442,3.0,8.783764939240095,-4.1905036,8.0,13.779205678128612
the,1,336,4.770768667091853,False,314.460526315789,70228,0,3,-2.2181478,the,-2.7776113,5.0,6.530076914790502,-4.5868955,6.0,17.57237855988166,-2.835442,3.0,8.783764939240095
phone,1,336,10.453494154450851,False,323.226666666667,70229,0,5,-3.918511,phone,-2.2181478,3.0,4.770768667091853,-2.7776113,5.0,6.530076914790502,-4.5868955,6.0,17.57237855988166
was,1,336,6.75423536850666,False,352.618421052632,70230,0,3,-2.3915732,was,-3.918511,5.0,10.453494154450851,-2.2181478,3.0,4.770768667091853,-2.7776113,5.0,6.530076914790502
still,1,336,8.092454011105392,False,343.053333333333,70231,0,5,-3.2653942,still,-2.3915732,3.0,6.75423536850666,-3.918511,5.0,10.453494154450851,-2.2181478,3.0,4.770768667091853
bugging,1,336,21.007672896863525,False,352.210526315789,70232,0,7,-5.416809,bugging,-3.2653942,5.0,8.092454011105392,-2.3915732,3.0,6.75423536850666,-3.918511,5.0,10.453494154450851
her,1,336,8.006188349843088,False,353.493333333333,70233,0,3,-2.835442,her,-5.416809,7.0,21.007672896863525,-3.2653942,5.0,8.092454011105392,-2.3915732,3.0,6.75423536850666
out,1,336,7.103480615071913,False,358.333333333333,70234,0,3,-2.7920706,out,-2.835442,3.0,8.006188349843088,-5.416809,7.0,21.007672896863525,-3.2653942,5.0,8.092454011105392
loud,1,336,10.892380606240032,False,358.671052631579,70235,0,4,-4.377466,loud,-2.7920706,3.0,7.103480615071913,-2.835442,3.0,8.006188349843088,-5.416809,7.0,21.007672896863525
as,1,336,6.9013051736032445,False,359.276315789474,70236,0,2,-2.3785224,as,-4.377466,4.0,10.892380606240032,-2.7920706,3.0,7.103480615071913,-2.835442,3.0,8.006188349843088
should,1,336,9.315031364676312,False,323.68,70241,0,6,-3.0654519,should,-3.4606266,5.0,7.02012242022986,-2.7614753,1.0,11.230875117531925,-4.6803718,6.0,14.556086982294435
have,1,336,0.21667030206713,False,310.797297297297,70242,0,4,-2.7760484,have,-3.0654519,6.0,9.315031364676312,-3.4606266,5.0,7.02012242022986,-2.7614753,1.0,11.230875117531925
given,1,336,9.531464237182616,False,311.837837837838,70243,0,5,-3.7911603,given,-2.7760484,4.0,0.21667030206713,-3.0654519,6.0,9.315031364676312,-3.4606266,5.0,7.02012242022986
you,1,336,5.576443769135148,False,302.621621621622,70244,0,3,-2.7033205,you,-3.7911603,5.0,9.531464237182616,-2.7760484,4.0,0.21667030206713,-3.0654519,6.0,9.315031364676312
that,1,336,9.112392597722533,False,311.716216216216,70245,0,4,-2.2774231,that,-2.7033205,3.0,5.576443769135148,-3.7911603,5.0,9.531464237182616,-2.7760484,4.0,0.21667030206713
lucy,1,338,19.114984726136957,False,333.613333333333,70255,0,4,-4.964629,lucy,-2.8293736,4.0,14.793660886830382,-2.6222126,2.0,3.729305245651391,-3.6235142,4.0,6.283874464104883
knowing,1,338,16.94752395049492,False,320.434210526316,70256,0,7,-4.173943,knowing,-4.964629,4.0,19.114984726136957,-2.8293736,4.0,14.793660886830382,-2.6222126,2.0,3.729305245651391
that,1,338,3.365100921992016,False,324.48,70257,0,4,-2.2774231,that,-4.173943,7.0,16.94752395049492,-4.964629,4.0,19.114984726136957,-2.8293736,4.0,14.793660886830382
affording,1,338,24.290328810824317,False,383.618421052632,70258,0,9,-5.8783445,affording,-2.2774231,4.0,3.365100921992016,-4.173943,7.0,16.94752395049492,-4.964629,4.0,19.114984726136957
the,1,338,5.773448181386211,False,339.533333333333,70259,0,3,-2.2181478,the,-5.8783445,9.0,24.290328810824317,-2.2774231,4.0,3.365100921992016,-4.173943,7.0,16.94752395049492
phone,1,338,9.685739273328853,False,319.394736842105,70260,0,5,-3.918511,phone,-2.2181478,3.0,5.773448181386211,-5.8783445,9.0,24.290328810824317,-2.2774231,4.0,3.365100921992016
had,1,338,10.410625656949028,False,321.013333333333,70261,0,3,-2.6811357,had,-3.918511,5.0,9.685739273328853,-2.2181478,3.0,5.773448181386211,-5.8783445,9.0,24.290328810824317
